                                                            Autonomous System (AS) Numbers

   Last Updated
           2015-06-11

   Note

 Autonomous System (AS) Numbers are used by various routing protocols. IANA allocates
 AS Numbers to Regional Internet Registries (RIRs). The RIRs further allocate or assign AS
 Numbers to network operators in line with RIR policies. The [five RIRs] are:

 - [AFRINIC]
 - [APNIC]
 - [ARIN]
 - [LACNIC]
 - [RIPE_NCC]

 AS Numbers can be obtained from the registry in your region.

   Available Formats
           [IMG]
           XML [IMG]
           HTML [IMG]
           Plain text

   Registries included below

     * 16-bit Autonomous System Numbers
     * 32-bit Autonomous System Numbers

16-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

      11677    Assigned by LACNIC                                whois.lacnic.net
   11678-11693 Assigned by ARIN                                  whois.arin.net
      11694    Assigned by LACNIC                                whois.lacnic.net
   11695-11705 Assigned by ARIN                                  whois.arin.net
      11706    Assigned by LACNIC                                whois.lacnic.net
   11707-11743 Assigned by ARIN                                  whois.arin.net
      11744    Assigned by AFRINIC                               whois.afrinic.net
   11745-11749 Assigned by ARIN                                  whois.arin.net
   11750-11752 Assigned by LACNIC                                whois.lacnic.net
   11753-11785 Assigned by ARIN                                  whois.arin.net
      11786    Assigned by LACNIC                                whois.lacnic.net
   11787-11799 Assigned by ARIN                                  whois.arin.net
   11800-11802 Assigned by LACNIC                                whois.lacnic.net
   11803-11814 Assigned by ARIN                                  whois.arin.net
   11815-11816 Assigned by LACNIC                                whois.lacnic.net
   11817-11829 Assigned by ARIN                                  whois.arin.net
      11830    Assigned by LACNIC                                whois.lacnic.net
   11831-11834 Assigned by ARIN                                  whois.arin.net
      11835    Assigned by LACNIC                                whois.lacnic.net
   11836-11843 Assigned by ARIN                                  whois.arin.net
      11844    Assigned by LACNIC                                whois.lacnic.net
      11845    Assigned by AFRINIC                               whois.afrinic.net
   11846-11887 Assigned by ARIN                                  whois.arin.net
      11888    Assigned by LACNIC                                whois.lacnic.net
   11889-11895 Assigned by ARIN                                  whois.arin.net
      11896    Assigned by LACNIC                                whois.lacnic.net
   11897-11908 Assigned by ARIN                                  whois.arin.net
      11909    Assigned by AFRINIC                               whois.afrinic.net
   11910-11920 Assigned by ARIN                                  whois.arin.net
      11921    Assigned by LACNIC                                whois.lacnic.net
   11922-11946 Assigned by ARIN                                  whois.arin.net
      11947    Assigned by LACNIC                                whois.lacnic.net
   11948-11959 Assigned by ARIN                                  whois.arin.net
      11960    Assigned by LACNIC                                whois.lacnic.net
   11961-11992 Assigned by ARIN                                  whois.arin.net
      11993    Assigned by LACNIC                                whois.lacnic.net
   11994-12033 Assigned by ARIN                                  whois.arin.net
      12034    Assigned by LACNIC                                whois.lacnic.net
   12035-12045 Assigned by ARIN                                  whois.arin.net
      12046    Assigned by RIPE NCC                              whois.ripe.net
   12047-12065 Assigned by ARIN                                  whois.arin.net
      12066    Assigned by LACNIC                                whois.lacnic.net
   12067-12090 Assigned by ARIN                                  whois.arin.net
      12091    Assigned by AFRINIC                               whois.afrinic.net
   12092-12126 Assigned by ARIN                                  whois.arin.net
